date,year,day_number,ID_NR,sex,age_class,age_for_analyses,lat,lon,s_length,girth,condition,mass,cub_status,cub_number,to_remove,index,cub_status_complete,ecot,ID_mat,age_mat,litter_size
2018-04-19T00:00:00Z,2018,109,26334,f,c,0,78.193,20.361,76,NA,NA,12.25,NA,NA,0,26334_109_2018,n,C,26253,6,1
2018-04-20T00:00:00Z,2018,110,26263,f,ad,9,78.96,20.824,188,109,3,157,n,NA,0,26263_110_2018,n,C,NA,NA,NA
2018-04-20T00:00:00Z,2018,110,26335,f,ad,24,78.915,20.428,196,117,2,153,c,2,0,26335_110_2018,c,C,NA,NA,NA
2018-04-20T00:00:00Z,2018,110,26336,m,c,0,78.915,20.428,82,NA,NA,14.5,NA,NA,0,26336_110_2018,n,C,26335,24,2
2018-04-20T00:00:00Z,2018,110,26337,f,c,0,78.915,20.428,81,NA,NA,13.5,NA,NA,0,26337_110_2018,n,C,26335,24,2
2018-04-22T00:00:00Z,2018,112,23672,m,ad,18,78.527,14.354,235,163,3,NA,NA,NA,0,23672_112_2018,n,NA,NA,NA,NA
2018-04-22T00:00:00Z,2018,112,26052,f,ad,7,78.724,14.733,199,123,2,198,c,1,0,26052_112_2018,c,C,26018,NA,NA
2018-04-22T00:00:00Z,2018,112,26339,m,c,0,78.724,14.733,91,NA,NA,21.25,NA,NA,0,26339_112_2018,n,C,26052,7,1
2018-04-23T00:00:00Z,2018,113,23802,f,ad,15,79.239,16.065,198,121,2,186,n,NA,0,23802_113_2018,n,C,NA,NA,NA
2018-04-23T00:00:00Z,2018,113,23939,f,ad,14,78.976,16.175,201,108,1,148,c,2,0,23939_113_2018,c,C,NA,NA,NA
2018-04-23T00:00:00Z,2018,113,26340,m,c,0,78.976,16.175,88,NA,NA,15.75,NA,NA,0,26340_113_2018,n,C,23939,14,2
2018-04-23T00:00:00Z,2018,113,26341,f,c,0,78.976,16.175,95,NA,NA,19.25,NA,NA,0,26341_113_2018,n,C,23939,14,2
2018-04-24T00:00:00Z,2018,114,23689,f,ad,16,79.471,13.796,202,107,1,144,c,2,0,23689_114_2018,c,C,23688,NA,NA
2018-04-24T00:00:00Z,2018,114,23882,f,ad,14,79.558,12.757,201,112,2,185,c,1,0,23882_114_2018,c,C,NA,NA,NA
2018-04-24T00:00:00Z,2018,114,23940,f,ad,10,79.161,15.9,198,108,1,135,c,2,0,23940_114_2018,c,C,23909,NA,NA
2018-04-24T00:00:00Z,2018,114,26240,f,subad,3,79.383,13.844,197,102,2,138,NA,NA,0,26240_114_2018,n,C,23939,NA,NA
2018-04-24T00:00:00Z,2018,114,26338,m,c,0,79.558,12.757,91,NA,NA,21.25,NA,NA,0,26338_114_2018,n,C,23882,14,1
2018-04-24T00:00:00Z,2018,114,26342,f,c,0,79.471,13.796,84,NA,NA,13.25,NA,NA,0,26342_114_2018,n,C,23689,16,2
2018-04-24T00:00:00Z,2018,114,26343,m,c,0,79.471,13.796,80,NA,NA,11.5,NA,NA,0,26343_114_2018,n,C,23689,16,2
2018-04-24T00:00:00Z,2018,114,26344,f,c,0,79.161,15.9,73,NA,NA,10,NA,NA,0,26344_114_2018,n,C,23940,10,2
2018-04-24T00:00:00Z,2018,114,26345,m,c,0,79.161,15.9,74,NA,NA,9.25,NA,NA,0,26345_114_2018,n,C,23940,10,2
2018-04-25T00:00:00Z,2018,115,26079,f,ad,10,79.691,13.223,194,108,1,138,c,2,0,26079_115_2018,c,NA,NA,NA,NA
2018-04-25T00:00:00Z,2018,115,26346,m,c,0,79.691,13.223,79,NA,NA,11.75,NA,NA,0,26346_115_2018,n,NA,26079,10,2
2018-04-25T00:00:00Z,2018,115,26347,f,c,0,79.691,13.223,81,NA,NA,11.5,NA,NA,0,26347_115_2018,n,NA,26079,10,2
2018-04-26T00:00:00Z,2018,116,23732,f,ad,15,77.023,16.362,197,115,3,186,n,NA,0,23732_116_2018,n,C,23731,NA,NA
2018-04-26T00:00:00Z,2018,116,23785,m,ad,27,77.177,14.514,240,158,2,NA,NA,NA,0,23785_116_2018,n,NA,NA,NA,NA
2019-03-31T00:00:00Z,2019,90,23479,f,ad,21,78.504,18.97,194,104,2,147,yr,2,0,23479_90_2019,n,C,NA,NA,NA
2019-03-31T00:00:00Z,2019,90,26348,f,yr,1,78.504,18.97,144,81,2,68,NA,NA,0,26348_90_2019,n,NA,NA,NA,NA
2019-03-31T00:00:00Z,2019,90,26349,f,yr,1,78.504,18.97,148,80,2,70,NA,NA,0,26349_90_2019,n,NA,NA,NA,NA
2019-04-01T00:00:00Z,2019,91,26350,f,ad,8,77.562,22.878,190,103,2,137,c,2,0,26350_91_2019,c,NA,NA,NA,NA
2019-04-01T00:00:00Z,2019,91,26351,m,c,0,77.562,22.878,76,NA,NA,11,NA,NA,0,26351_91_2019,n,NA,26350,8,2
2019-04-01T00:00:00Z,2019,91,26352,f,c,0,77.562,22.878,71,NA,NA,9.5,NA,NA,0,26352_91_2019,n,NA,26350,8,2
2019-04-02T00:00:00Z,2019,92,26353,f,ad,6,77.175,23.327,184,116,3,168,n,NA,0,26353_92_2019,n,O,NA,NA,NA
2019-04-03T00:00:00Z,2019,93,26193,f,ad,15,77.617,24.624,191,111,3,160,n,NA,0,26193_93_2019,n,NA,NA,NA,NA
2019-04-03T00:00:00Z,2019,93,26354,m,ad,24,77.819,25.13,235,161,3,NA,NA,NA,0,26354_93_2019,n,NA,NA,NA,NA
2019-04-03T00:00:00Z,2019,93,26355,f,ad,8,77.887,25.794,193,113,3,183,2yr,1,0,26355_93_2019,n,O,NA,NA,NA
2019-04-03T00:00:00Z,2019,93,26356,m,2yr,2,77.887,25.794,185,110,3,161,NA,NA,0,26356_93_2019,n,NA,NA,NA,NA
2019-04-03T00:00:00Z,2019,93,26357,m,ad,18,77.887,25.794,217,158,3,NA,NA,NA,0,26357_93_2019,n,NA,NA,NA,NA
2019-04-04T00:00:00Z,2019,94,26358,f,ad,11,78.835,26.506,203,114,3,188,n,NA,0,26358_94_2019,n,C,NA,NA,NA
2019-04-04T00:00:00Z,2019,94,26359,f,2yr,2,79.045,28.136,182,111,3,155,NA,NA,0,26359_94_2019,n,NA,NA,NA,NA
2019-04-07T00:00:00Z,2019,97,23741,m,ad,25,77.053,16.67,232,166,3,NA,NA,NA,0,23741_97_2019,n,NA,NA,NA,NA
2019-04-07T00:00:00Z,2019,97,23785,m,ad,28,77.044,16.445,NA,175,3,NA,NA,NA,0,23785_97_2019,n,NA,NA,NA,NA
2019-04-07T00:00:00Z,2019,97,23811,f,ad,13,77.064,16.623,196,110,2,157,n,NA,0,23811_97_2019,n,C,23731,NA,NA
2019-04-07T00:00:00Z,2019,97,23816,m,ad,19,77.025,16.251,240,181,3,NA,NA,NA,0,23816_97_2019,n,NA,NA,NA,NA
2019-04-07T00:00:00Z,2019,97,26131,f,ad,13,77.025,16.251,195,119,3,190,n,NA,0,26131_97_2019,n,C,NA,NA,NA
2019-04-07T00:00:00Z,2019,97,26282,m,subad,3,76.999,16.249,189,122,3,179,NA,NA,0,26282_97_2019,n,C,26131,NA,NA
2019-04-07T00:00:00Z,2019,97,26360,f,subad,4,77.056,16.68,181,118,3,163,NA,NA,0,26360_97_2019,n,NA,NA,NA,NA
2019-04-08T00:00:00Z,2019,98,23706,m,ad,26,78.163,19.037,239,148,2,NA,NA,NA,0,23706_98_2019,n,NA,NA,NA,NA
2019-04-08T00:00:00Z,2019,98,23946,m,ad,20,78.268,18.972,240,186,4,NA,NA,NA,0,23946_98_2019,n,NA,NA,NA,NA
2019-04-08T00:00:00Z,2019,98,26110,f,ad,7,78.268,18.972,184,114,3,165,n,NA,0,26110_98_2019,n,C,NA,NA,NA
2019-04-17T00:00:00Z,2019,107,26238,f,subad,4,78.535,14.281,196,133,3,200,NA,NA,0,26238_107_2019,n,C,26018,NA,NA
2019-04-17T00:00:00Z,2019,107,26298,m,2yr,2,78.535,14.281,187,129,3,188,NA,NA,0,26298_107_2019,n,C,23992,NA,NA
2019-04-21T00:00:00Z,2019,111,23882,f,ad,15,79.734,12.203,198,135,2,209,yr,1,0,23882_111_2019,n,C,NA,NA,NA
2019-04-21T00:00:00Z,2019,111,26235,m,ad,6,79.614,13.578,237,165,3,NA,NA,NA,0,26235_111_2019,n,NA,NA,NA,NA
2019-04-21T00:00:00Z,2019,111,26338,m,yr,1,79.734,12.203,165,96,2,120,NA,NA,0,26338_111_2019,n,C,23882,NA,NA
2019-04-22T00:00:00Z,2019,112,23682,m,ad,27,79.073,19.744,243,161,2,NA,n,NA,0,23682_112_2019,n,NA,NA,NA,NA
2019-04-22T00:00:00Z,2019,112,26084,f,ad,15,78.879,21.543,201,124,2,171,n,NA,0,26084_112_2019,n,C,NA,NA,NA
2019-04-22T00:00:00Z,2019,112,26263,f,ad,10,79.073,19.744,189,120,3,171,n,NA,0,26263_112_2019,n,C,NA,NA,NA
2019-04-22T00:00:00Z,2019,112,26361,f,ad,25,78.985,19.979,194,123,3,195,n,NA,0,26361_112_2019,n,C,NA,NA,NA
2021-04-06T00:00:00Z,2021,96,23992,f,ad,16,78.79,15.403,NA,NA,NA,NA,yr,1,0,23992_96_2021,n,C,NA,NA,NA
2021-04-06T00:00:00Z,2021,96,26295,m,subad,4,78.37,14.157,215,152,3,NA,NA,NA,0,26295_96_2021,n,C,23980,NA,NA
2021-04-06T00:00:00Z,2021,96,26363,f,yr,1,78.79,15.403,NA,NA,NA,NA,NA,NA,0,26363_96_2021,n,NA,NA,NA,NA
2021-04-12T00:00:00Z,2021,102,26380,f,subad,3,78.715,20.343,186,126,3,175,NA,NA,0,26380_102_2021,n,NA,NA,NA,NA
2021-04-13T00:00:00Z,2021,103,26211,m,ad,9,78.526,20.373,221,149,3,NA,NA,NA,0,26211_103_2021,n,NA,NA,NA,NA
2021-04-14T00:00:00Z,2021,104,26171,f,ad,16,79.003,21.009,200,114,3,172,yr,2,0,26171_104_2021,n,C,NA,NA,NA
2021-04-14T00:00:00Z,2021,104,26381,f,ad,8,78.987,21.446,188,113,3,172,n,NA,0,26381_104_2021,n,C,NA,NA,NA
2021-04-14T00:00:00Z,2021,104,26382,m,yr,1,79.003,21.009,120,74,3,47,NA,NA,0,26382_104_2021,n,NA,NA,NA,NA
2021-04-14T00:00:00Z,2021,104,26383,f,yr,1,79.003,21.009,120,72,3,44,NA,NA,0,26383_104_2021,n,NA,NA,NA,NA
2021-04-17T00:00:00Z,2021,107,26267,m,ad,13,78.614,21.826,218,147,2,NA,NA,NA,0,26267_107_2021,n,NA,NA,NA,NA
2021-04-17T00:00:00Z,2021,107,26280,m,ad,5,78.667,21.392,205,141,3,231,NA,NA,0,26280_107_2021,n,C,23958,NA,NA
2021-04-17T00:00:00Z,2021,107,26384,m,ad,15,78.464,22.317,229,143,2,NA,NA,NA,0,26384_107_2021,n,NA,NA,NA,NA
2021-04-20T00:00:00Z,2021,110,26260,m,ad,6,79.543,12.576,232,140,2,NA,NA,NA,0,26260_110_2021,n,NA,NA,NA,NA
2021-04-20T00:00:00Z,2021,110,26341,f,subad,3,79.57,12.418,184,100,3,129,NA,NA,0,26341_110_2021,n,C,23939,NA,NA
2021-04-21T00:00:00Z,2021,111,23682,m,ad,29,79.654,18.243,242,169,2,NA,NA,NA,0,23682_111_2021,n,NA,NA,NA,NA
2021-04-22T00:00:00Z,2021,112,23500,f,ad,21,78.253,23.087,NA,NA,NA,NA,c,2,0,23500_112_2021,n,C,23347,NA,NA
2021-04-22T00:00:00Z,2021,112,23952,f,ad,13,78.563,20.876,193,112,3,170,c,1,0,23952_112_2021,c,C,23703,NA,NA
2021-04-22T00:00:00Z,2021,112,26385,m,ad,21,78.259,21.804,237,160,3,NA,NA,NA,0,26385_112_2021,n,NA,NA,NA,NA
2021-04-22T00:00:00Z,2021,112,26386,f,ad,20,78.203,21.063,196,128,3,208,n,NA,0,26386_112_2021,n,C,NA,NA,NA
2021-04-22T00:00:00Z,2021,112,26387,m,c,0,78.563,20.876,105,NA,NA,31.25,NA,NA,0,26387_112_2021,n,C,23952,13,1
2021-04-23T00:00:00Z,2021,113,26100,m,ad,9,77.559,25.867,216,145,2,NA,NA,NA,0,26100_113_2021,n,C,23393,NA,NA
2021-04-23T00:00:00Z,2021,113,26388,m,2yr,2,77.593,22.623,183,121,4,193,NA,NA,0,26388_113_2021,n,NA,NA,NA,NA
2021-04-23T00:00:00Z,2021,113,26389,f,ad,8,78.592,21.412,195,118,2,167,n,NA,0,26389_113_2021,n,O,NA,NA,NA
2021-04-25T00:00:00Z,2021,115,23672,m,ad,21,77.506,18.044,238,166,3,NA,NA,NA,0,23672_115_2021,n,NA,NA,NA,NA
2021-04-25T00:00:00Z,2021,115,26282,m,ad,5,77.785,18.533,210,129,3,NA,NA,NA,0,26282_115_2021,n,C,26131,NA,NA
2021-04-26T00:00:00Z,2021,116,23980,f,ad,15,77.766,16.835,200,133,2,199,yr,2,0,23980_116_2021,n,C,NA,NA,NA
2021-04-26T00:00:00Z,2021,116,26255,f,ad,6,78.33,19.143,193,115,3,173,n,NA,0,26255_116_2021,n,C,23479,NA,NA
2021-04-26T00:00:00Z,2021,116,26390,m,subad,4,77.592,17.713,213,139,4,NA,NA,NA,0,26390_116_2021,n,NA,NA,NA,NA
2021-04-26T00:00:00Z,2021,116,26391,m,yr,1,77.766,16.835,154,104,3,113,NA,NA,0,26391_116_2021,n,NA,NA,NA,NA
2021-04-26T00:00:00Z,2021,116,26392,m,yr,1,77.766,16.835,160,103,3,120,NA,NA,0,26392_116_2021,n,NA,NA,NA,NA
2021-04-28T00:00:00Z,2021,118,26236,f,ad,8,77.762,17.149,200,117,3,171,yr,2,0,26236_118_2021,n,C,NA,NA,NA
2021-04-28T00:00:00Z,2021,118,26393,f,yr,1,77.762,17.149,160,92,3,102,NA,NA,0,26393_118_2021,n,NA,NA,NA,NA
2021-04-28T00:00:00Z,2021,118,26394,m,yr,1,77.762,17.149,170,104,3,145,NA,NA,0,26394_118_2021,n,NA,NA,NA,NA
2021-04-29T00:00:00Z,2021,119,26283,m,ad,5,78.684,14.357,210,129,3,NA,NA,NA,0,26283_119_2021,n,C,26131,NA,NA
2021-04-29T00:00:00Z,2021,119,26297,f,subad,4,78.684,14.357,192,128,3,206,NA,NA,0,26297_119_2021,n,C,23992,NA,NA
2021-04-29T00:00:00Z,2021,119,26339,m,subad,3,78.684,14.357,217,132,3,NA,NA,NA,0,26339_119_2021,n,C,26052,NA,NA
2021-05-01T00:00:00Z,2021,121,23686,m,ad,20,79.582,12.723,238,146,1,NA,NA,NA,0,23686_121_2021,n,NA,NA,NA,NA
2021-05-01T00:00:00Z,2021,121,23881,f,ad,18,79.71,12.038,NA,NA,NA,NA,n,NA,0,23881_121_2021,n,C,NA,NA,NA
2021-05-02T00:00:00Z,2021,122,23939,f,ad,17,79.336,13.869,204,122,3,190,c,2,0,23939_122_2021,c,C,NA,NA,NA
2021-05-02T00:00:00Z,2021,122,26395,m,c,0,79.336,13.869,88,NA,NA,18,NA,NA,0,26395_122_2021,n,C,23939,17,2
2021-05-02T00:00:00Z,2021,122,26396,m,c,0,79.336,13.869,90,NA,NA,15,NA,NA,0,26396_122_2021,n,C,23939,17,2
2021-05-04T00:00:00Z,2021,124,26131,f,ad,15,77.552,14.53,NA,NA,NA,NA,c,2,0,26131_124_2021,n,C,NA,NA,NA
2022-03-24T00:00:00Z,2022,83,23952,f,ad,14,78.589,21.127,199,114,2,178,yr,1,0,23952_83_2022,n,C,23703,NA,NA
2022-03-24T00:00:00Z,2022,83,26387,m,yr,1,78.589,21.127,153,NA,3,92,NA,NA,0,26387_83_2022,n,C,23952,NA,NA
2022-03-29T00:00:00Z,2022,88,26380,f,subad,4,78.589,21.098,193,109,2,164,NA,NA,0,26380_88_2022,n,NA,NA,NA,NA
2022-03-30T00:00:00Z,2022,89,26295,m,ad,5,77.489,15.972,220,145,2,NA,NA,NA,0,26295_89_2022,n,C,23980,NA,NA
2022-03-31T00:00:00Z,2022,90,26255,f,ad,7,78.479,18.972,192,105,2,140,c,2,0,26255_90_2022,c,C,23479,NA,NA
2022-03-31T00:00:00Z,2022,90,26335,f,ad,28,78.928,20.438,195,117,2,183,n,NA,0,26335_90_2022,n,C,NA,NA,NA
2022-03-31T00:00:00Z,2022,90,26397,f,c,0,78.479,18.972,76,NA,NA,11.25,NA,NA,0,26397_90_2022,n,C,26255,7,2
2022-03-31T00:00:00Z,2022,90,26398,f,c,0,78.479,18.972,76,NA,NA,11.25,NA,NA,0,26398_90_2022,n,C,26255,7,2
2022-03-31T00:00:00Z,2022,90,26399,m,ad,21,78.928,20.438,229,157,3,NA,NA,NA,0,26399_90_2022,n,NA,NA,NA,NA
2022-04-01T00:00:00Z,2022,91,23703,f,ad,29,78.395,20.463,189,107,1,140,n,NA,0,23703_91_2022,n,C,NA,NA,NA
2022-04-01T00:00:00Z,2022,91,26310,f,ad,7,78.092,21.721,180,114,2,144,c,2,0,26310_91_2022,c,NA,NA,NA,NA
2022-04-01T00:00:00Z,2022,91,26400,f,c,0,78.092,21.721,65,NA,NA,7.5,NA,NA,0,26400_91_2022,n,NA,26310,7,2
2022-04-01T00:00:00Z,2022,91,26401,f,c,0,78.092,21.721,64,NA,NA,7.5,NA,NA,0,26401_91_2022,n,NA,26310,7,2
2022-04-03T00:00:00Z,2022,93,26358,f,ad,14,78.554,21.037,203,122,3,182,2yr,1,0,26358_93_2022,n,C,NA,NA,NA
2022-04-03T00:00:00Z,2022,93,26402,f,2yr,2,78.554,21.037,174,98,3,122,NA,NA,0,26402_93_2022,n,NA,NA,NA,NA
2022-04-03T00:00:00Z,2022,93,26403,m,ad,5,78.566,21.044,215,138,3,NA,NA,NA,0,26403_93_2022,n,NA,NA,NA,NA
2022-04-04T00:00:00Z,2022,94,26038,m,ad,15,79.738,21.142,241,144,3,NA,NA,NA,0,26038_94_2022,n,NA,NA,NA,NA
2022-04-04T00:00:00Z,2022,94,26171,f,ad,17,79.718,21.093,195,113,3,154,2yr,2,0,26171_94_2022,n,C,NA,NA,NA
2022-04-04T00:00:00Z,2022,94,26382,m,2yr,2,79.718,21.093,153,88,3,79,NA,NA,0,26382_94_2022,n,NA,NA,NA,NA
2022-04-04T00:00:00Z,2022,94,26383,f,2yr,2,79.718,21.093,147,77,3,64,NA,NA,0,26383_94_2022,n,NA,NA,NA,NA
2022-04-04T00:00:00Z,2022,94,26404,f,ad,23,79.584,20.732,195,112,3,163,2yr,1,0,26404_94_2022,n,NA,NA,NA,NA
2022-04-04T00:00:00Z,2022,94,26405,f,2yr,2,79.584,20.732,163,90,3,94,NA,NA,0,26405_94_2022,n,NA,NA,NA,NA
2022-04-05T00:00:00Z,2022,95,26406,f,ad,14,79.281,19.957,194,118,2,178,yr,1,0,26406_95_2022,n,NA,NA,NA,NA
2022-04-05T00:00:00Z,2022,95,26407,f,yr,1,79.281,19.957,150,87,3,74,NA,NA,0,26407_95_2022,n,NA,NA,NA,NA
2022-04-07T00:00:00Z,2022,97,26408,f,ad,7,77.646,22.4003,182,105,2,116,c,2,0,26408_97_2022,c,NA,NA,NA,NA
2022-04-07T00:00:00Z,2022,97,26409,f,c,0,77.646,22.4003,70,NA,NA,8.5,NA,NA,0,26409_97_2022,n,NA,26408,7,2
2022-04-07T00:00:00Z,2022,97,26410,f,c,0,77.646,22.4003,70,NA,NA,8.5,NA,NA,0,26410_97_2022,n,NA,26408,7,2
2022-04-07T00:00:00Z,2022,97,26411,m,ad,5,77.332,23.05,221,142,3,NA,NA,NA,0,26411_97_2022,n,NA,NA,NA,NA
2022-04-07T00:00:00Z,2022,97,26412,f,subad,3,77.576,23.103,183,108,3,137,NA,NA,0,26412_97_2022,n,NA,NA,NA,NA
2022-04-08T00:00:00Z,2022,98,26052,f,ad,11,78.634,15.172,203,125,3,203,yr,2,0,26052_98_2022,n,C,26018,NA,NA
2022-04-08T00:00:00Z,2022,98,26413,f,yr,1,78.634,15.172,148,83,3,76,NA,NA,0,26413_98_2022,n,NA,NA,NA,NA
2022-04-08T00:00:00Z,2022,98,26414,m,yr,1,78.634,15.172,165,101,3,101,NA,NA,0,26414_98_2022,n,NA,NA,NA,NA
2022-04-10T00:00:00Z,2022,100,23689,f,ad,20,79.487,13.485,205,116,2,161,c,1,0,23689_100_2022,c,C,23688,NA,NA
2022-04-10T00:00:00Z,2022,100,23882,f,ad,18,79.653,13.329,198,120,3,193,c,1,0,23882_100_2022,c,C,NA,NA,NA
2022-04-10T00:00:00Z,2022,100,26240,f,ad,7,79.372,13.876,213,117,2,178,c,2,0,26240_100_2022,c,C,23939,NA,NA
2022-04-10T00:00:00Z,2022,100,26415,m,c,0,79.372,13.876,83,NA,NA,14.75,NA,NA,0,26415_100_2022,n,NA,26240,7,2
2022-04-10T00:00:00Z,2022,100,26416,m,c,0,79.372,13.876,81,NA,NA,14.5,NA,NA,0,26416_100_2022,n,NA,26240,7,2
2022-04-10T00:00:00Z,2022,100,26417,m,c,0,79.487,13.485,89,NA,NA,17.75,NA,NA,0,26417_100_2022,n,C,23689,20,1
2022-04-10T00:00:00Z,2022,100,26418,m,c,0,79.653,13.329,94,NA,NA,20.25,NA,NA,0,26418_100_2022,n,C,23882,18,1
2022-04-11T00:00:00Z,2022,101,23937,f,ad,17,79.329,15.617,211,117,2,184,n,NA,0,23937_101_2022,n,C,NA,NA,NA
2022-04-11T00:00:00Z,2022,101,26043,m,ad,11,79.329,15.617,221,136,3,NA,NA,NA,0,26043_101_2022,n,C,23688,NA,NA
2022-04-12T00:00:00Z,2022,102,23992,f,ad,17,78.734,15.332,200,124,2,172,c,1,0,23992_102_2022,c,C,NA,NA,NA
2022-04-12T00:00:00Z,2022,102,26339,m,subad,4,78.547,14.396,219,138,3,NA,NA,NA,0,26339_102_2022,n,C,26052,NA,NA
2022-04-12T00:00:00Z,2022,102,26363,f,2yr,2,78.633,15.254,175,102,3,117,NA,NA,0,26363_102_2022,n,NA,NA,NA,NA
2022-04-12T00:00:00Z,2022,102,26419,f,c,0,78.734,15.332,95,NA,NA,21,NA,NA,0,26419_102_2022,n,C,23992,17,1
2022-04-14T00:00:00Z,2022,104,26282,m,ad,6,77.478,17.67,209,132,3,NA,NA,NA,0,26282_104_2022,n,C,26131,NA,NA
2022-04-17T00:00:00Z,2022,107,23980,f,ad,16,77.696,15.098,196,118,2,158,2yr,2,0,23980_107_2022,n,C,NA,NA,NA
2022-04-17T00:00:00Z,2022,107,26391,m,2yr,2,77.696,15.098,180,108,3,143,NA,NA,0,26391_107_2022,n,NA,NA,NA,NA
2022-04-17T00:00:00Z,2022,107,26392,m,2yr,2,77.696,15.098,184,107,3,158,NA,NA,0,26392_107_2022,n,NA,NA,NA,NA
2023-03-23T00:00:00Z,2023,82,23816,m,ad,23,77.772,14.497,235,165,3,NA,NA,NA,0,23816_82_2023,n,NA,NA,NA,NA
2023-03-23T00:00:00Z,2023,82,26236,f,ad,10,77.772,14.497,211,122,3,195,n,NA,0,26236_82_2023,n,C,NA,NA,NA
2023-03-23T00:00:00Z,2023,82,26295,m,ad,6,77.772,14.497,228,148,3,NA,NA,NA,0,26295_82_2023,n,C,23980,NA,NA
2023-03-23T00:00:00Z,2023,82,26392,m,subad,3,77.754,14.428,207,136,3,NA,NA,NA,0,26392_82_2023,n,NA,NA,NA,NA
2023-03-23T00:00:00Z,2023,82,26394,m,subad,3,77.754,14.428,215,138,3,NA,NA,NA,0,26394_82_2023,n,NA,NA,NA,NA
2023-03-25T00:00:00Z,2023,84,26052,f,ad,12,78.665,14.821,203,128,3,200,n,NA,0,26052_84_2023,n,C,26018,NA,NA
2023-03-25T00:00:00Z,2023,84,26240,f,ad,8,79.4569,13.2344,212,122,3,208,n,NA,0,26240_84_2023,n,C,23939,NA,NA
2023-03-25T00:00:00Z,2023,84,26420,f,ad,5,78.488,15.883,193,114,3,168,n,NA,0,26420_84_2023,n,NA,NA,NA,NA
2023-03-26T00:00:00Z,2023,85,26339,m,ad,5,78.473,14.506,225,132,2,221,NA,NA,0,26339_85_2023,n,C,26052,NA,NA
2023-03-26T00:00:00Z,2023,85,26414,m,2yr,2,78.704,14.757,192,109,3,161,NA,NA,0,26414_85_2023,n,NA,NA,NA,NA
2023-03-27T00:00:00Z,2023,86,26283,m,ad,7,77.7125,15.1838,213,113,2,175,NA,NA,0,26283_86_2023,n,C,26131,NA,NA
2023-03-30T00:00:00Z,2023,89,23937,f,ad,18,79.532,14.045,213,113,2,175,c,1,0,23937_89_2023,c,C,NA,NA,NA
2023-03-30T00:00:00Z,2023,89,26421,f,c,0,79.532,14.045,87,NA,NA,15.5,NA,NA,0,26421_89_2023,n,C,23937,18,1
2023-04-04T00:00:00Z,2023,94,23992,f,ad,18,78.385,17.045,199,120,2,199,yr,1,0,23992_94_2023,n,C,NA,NA,NA
2023-04-04T00:00:00Z,2023,94,26021,m,ad,27,78.158,19.063,232,172,3,NA,NA,NA,0,26021_94_2023,n,NA,NA,NA,NA
2023-04-04T00:00:00Z,2023,94,26047,f,ad,21,77.78177,18.47014,194,134,4,193,n,NA,0,26047_94_2023,n,O,NA,NA,NA
2023-04-04T00:00:00Z,2023,94,26419,f,yr,1,78.385,17.045,143,89,3,69,NA,NA,0,26419_94_2023,n,C,23992,NA,NA
2023-04-05T00:00:00Z,2023,95,26363,f,subad,3,78.735,14.254,191,108,3,151,NA,NA,0,26363_95_2023,n,NA,NA,NA,NA
2023-04-07T00:00:00Z,2023,97,26281,f,ad,7,78.166,22.372,180,115,2,158,c,1,0,26281_97_2023,c,C,23958,NA,NA
2023-04-07T00:00:00Z,2023,97,26365,f,ad,22,77.709,21.164,194,121,3,171,n,NA,0,26365_97_2023,n,NA,NA,NA,NA
2023-04-07T00:00:00Z,2023,97,26422,m,c,0,78.166,22.372,85,NA,NA,18.75,NA,NA,0,26422_97_2023,n,NA,26281,7,1
2023-04-07T00:00:00Z,2023,97,26423,f,subad,3,78.165,22.39,171,109,3,135,NA,NA,0,26423_97_2023,n,NA,NA,NA,NA
2023-04-08T00:00:00Z,2023,98,26380,f,ad,5,78.718,20.478,195,112,2,168,n,NA,0,26380_98_2023,n,NA,NA,NA,NA
2023-04-08T00:00:00Z,2023,98,26424,m,ad,6,78.718,20.478,200,120,2,NA,NA,NA,0,26424_98_2023,n,NA,NA,NA,NA
2023-04-08T00:00:00Z,2023,98,26425,f,ad,5,78.897,21.187,195,119,2,165,n,NA,0,26425_98_2023,n,NA,NA,NA,NA
2023-04-08T00:00:00Z,2023,98,26426,m,ad,18,78.602,21.494,240,170,3,NA,NA,NA,0,26426_98_2023,n,NA,NA,NA,NA
2023-04-09T00:00:00Z,2023,99,23956,f,ad,18,78.28,22.033,191,115,2,157,c,2,0,23956_99_2023,c,C,NA,NA,NA
2023-04-09T00:00:00Z,2023,99,26310,f,ad,8,78.203,22.027,179,115,2,167,yr,1,0,26310_99_2023,n,NA,NA,NA,NA
2023-04-09T00:00:00Z,2023,99,26400,f,yr,1,78.203,22.027,145,94,3,76,NA,NA,0,26400_99_2023,n,NA,26310,NA,NA
2023-04-09T00:00:00Z,2023,99,26412,f,subad,4,77.833,21.397,185,118,3,163,NA,NA,0,26412_99_2023,n,NA,NA,NA,NA
2023-04-09T00:00:00Z,2023,99,26427,m,2yr,2,77.821,21.787,151,93,3,108,NA,NA,0,26427_99_2023,n,NA,NA,NA,NA
2023-04-09T00:00:00Z,2023,99,26428,f,c,0,78.28,22.033,73,NA,NA,10,NA,NA,0,26428_99_2023,n,C,23956,18,2
2023-04-09T00:00:00Z,2023,99,26429,f,c,0,78.28,22.033,68,NA,NA,8,NA,NA,0,26429_99_2023,n,C,23956,18,2
2023-04-10T00:00:00Z,2023,100,26430,m,2yr,2,77.57,22.6,179,110,3,130,NA,NA,0,26430_100_2023,n,NA,NA,NA,NA
